"","Region","1981_1","1981_2","1981_3","1981_4","1981_5","1981_6","1981_7","1981_8","1981_9","1981_10","1981_11","1981_12","1982_1","1982_2","1982_3","1982_4","1982_5","1982_6","1982_7","1982_8","1982_9","1982_10","1982_11","1982_12","1983_1","1983_2","1983_3","1983_4","1983_5","1983_6","1983_7","1983_8","1983_9","1983_10","1983_11","1983_12","1984_1","1984_2","1984_3","1984_4","1984_5","1984_6","1984_7","1984_8","1984_9","1984_10","1984_11","1984_12","1985_1","1985_2","1985_3","1985_4","1985_5","1985_6","1985_7","1985_8","1985_9","1985_10","1985_11","1985_12","1986_1","1986_2","1986_3","1986_4","1986_5","1986_6","1986_7","1986_8","1986_9","1986_10","1986_11","1986_12","1987_1","1987_2","1987_3","1987_4","1987_5","1987_6","1987_7","1987_8","1987_9","1987_10","1987_11","1987_12","1988_1","1988_2","1988_3","1988_4","1988_5","1988_6","1988_7","1988_8","1988_9","1988_10","1988_11","1988_12","1989_1","1989_2","1989_3","1989_4","1989_5","1989_6","1989_7","1989_8","1989_9","1989_10","1989_11","1989_12","1990_1","1990_2","1990_3","1990_4","1990_5","1990_6","1990_7","1990_8","1990_9","1990_10","1990_11","1990_12","1991_1","1991_2","1991_3","1991_4","1991_5","1991_6","1991_7","1991_8","1991_9","1991_10","1991_11","1991_12","1992_1","1992_2","1992_3","1992_4","1992_5","1992_6","1992_7","1992_8","1992_9","1992_10","1992_11","1992_12","1993_1","1993_2","1993_3","1993_4","1993_5","1993_6","1993_7","1993_8","1993_9","1993_10","1993_11","1993_12","1994_1","1994_2","1994_3","1994_4","1994_5","1994_6","1994_7","1994_8","1994_9","1994_10","1994_11","1994_12","1995_1","1995_2","1995_3","1995_4","1995_5","1995_6","1995_7","1995_8","1995_9","1995_10","1995_11","1995_12","1996_1","1996_2","1996_3","1996_4","1996_5","1996_6","1996_7","1996_8","1996_9","1996_10","1996_11","1996_12","1997_1","1997_2","1997_3","1997_4","1997_5","1997_6","1997_7","1997_8","1997_9","1997_10","1997_11","1997_12","1998_1","1998_2","1998_3","1998_4","1998_5","1998_6","1998_7","1998_8","1998_9","1998_10","1998_11","1998_12","1999_1","1999_2","1999_3","1999_4","1999_5","1999_6","1999_7","1999_8","1999_9","1999_10","1999_11","1999_12","2000_1","2000_2","2000_3","2000_4","2000_5","2000_6","2000_7","2000_8","2000_9","2000_10","2000_11","2000_12","2001_1","2001_2","2001_3","2001_4","2001_5","2001_6","2001_7","2001_8","2001_9","2001_10","2001_11","2001_12","2002_1","2002_2","2002_3","2002_4","2002_5","2002_6","2002_7","2002_8","2002_9","2002_10","2002_11","2002_12","2003_1","2003_2","2003_3","2003_4","2003_5","2003_6","2003_7","2003_8","2003_9","2003_10","2003_11","2003_12","2004_1","2004_2","2004_3","2004_4","2004_5","2004_6","2004_7","2004_8","2004_9","2004_10","2004_11","2004_12","2005_1","2005_2","2005_3","2005_4","2005_5","2005_6","2005_7","2005_8","2005_9","2005_10","2005_11","2005_12","2006_1","2006_2","2006_3","2006_4","2006_5","2006_6","2006_7","2006_8","2006_9","2006_10","2006_11","2006_12","2007_1","2007_2","2007_3","2007_4","2007_5","2007_6","2007_7","2007_8","2007_9","2007_10","2007_11","2007_12","2008_1","2008_2","2008_3","2008_4","2008_5","2008_6","2008_7","2008_8","2008_9","2008_10","2008_11","2008_12","2009_1","2009_2","2009_3","2009_4","2009_5","2009_6","2009_7","2009_8","2009_9","2009_10","2009_11","2009_12","2010_1","2010_2","2010_3","2010_4","2010_5","2010_6","2010_7","2010_8","2010_9","2010_10","2010_11","2010_12","2011_1","2011_2","2011_3","2011_4","2011_5","2011_6","2011_7","2011_8","2011_9","2011_10","2011_11","2011_12","2012_1","2012_2","2012_3","2012_4","2012_5","2012_6","2012_7","2012_8","2012_9","2012_10","2012_11","2012_12","2013_1","2013_2","2013_3","2013_4","2013_5","2013_6","2013_7","2013_8","2013_9","2013_10","2013_11","2013_12","2014_1","2014_2","2014_3","2014_4","2014_5","2014_6","2014_7","2014_8","2014_9","2014_10","2014_11","2014_12","2015_1","2015_2","2015_3","2015_4","2015_5","2015_6","2015_7","2015_8","2015_9","2015_10","2015_11","2015_12","2016_1","2016_2","2016_3","2016_4","2016_5","2016_6","2016_7","2016_8","2016_9","2016_10","2016_11","2016_12","2017_1","2017_2","2017_3","2017_4","2017_5","2017_6","2017_7","2017_8","2017_9","2017_10","2017_11","2017_12","2018_1","2018_2","2018_3","2018_4","2018_5","2018_6","2018_7","2018_8","2018_9","2018_10","2018_11","2018_12","2019_1","2019_2","2019_3","2019_4","2019_5","2019_6","2019_7","2019_8","2019_9","2019_10","2019_11","2019_12","2020_1","2020_2","2020_3","2020_4","2020_5","2020_6","2020_7","2020_8","2020_9","2020_10","2020_11","2020_12","2021_1","2021_2","2021_3","2021_4","2021_5","2021_6","2021_7","2021_8","2021_9","2021_10","2021_11","2021_12","2022_1","2022_2","2022_3","2022_4","2022_5","2022_6","2022_7","2022_8","2022_9","2022_10","2022_11","2022_12","2023_1","2023_2","2023_3","2023_4","2023_5","2023_6","2023_7","2023_8","2023_9","2023_10","2023_11","2023_12","2024_1","2024_2","2024_3","2024_4","2024_5","2024_6","2024_7","2024_8","2024_9","2024_10","2024_11","2024_12"
"Fraser","Fraser",6.9516767815891,6.72592067743225,7.66554129191666,8.51473591907337,10.32118854849,12.5816597772918,13.9829875744335,14.4510229727714,13.0631574538781,10.8248831089943,9.18806196383827,7.23578018867766,5.73852272896398,5.96610533789441,6.73230323981843,7.97156399553338,10.0118527308593,12.6400637525298,14.0517197458654,14.1062944974845,13.0309602503581,10.768822478902,8.4537799273086,7.17885138427365,6.50156074258687,6.73848871754636,7.56571759801878,8.87993851345768,11.4723743267662,13.8347439182552,14.4814642015796,14.616196939153,13.2048411396515,10.977306480912,9.07434615463466,6.62626468115609,5.84421768653201,6.50091836723162,7.31733478024069,8.44915623773621,10.1604352763677,12.546625765449,13.5261509086012,14.0614516484175,12.5276619019812,10.5610779521996,8.0983837936257,6.58008254526068,5.90873433753825,5.94052409606625,7.06053709588315,8.29285857354872,10.2008028831304,12.3907415250103,13.481441231822,13.7073411432309,12.2215257919533,10.0469327959265,7.440207214044,5.64946924688409,6.14162912561586,5.9915098363467,6.84470584925251,8.12097638317067,9.85845143811081,12.398230130466,13.7931413828492,13.1046080725251,12.4827601362103,10.7517235413804,8.66596351008516,7.02748563358857,6.33214620631739,6.39942671981978,7.07811766958657,8.50941767242673,10.6515586738329,12.4339275241454,13.9921954265217,13.660823384241,12.6343770781102,10.9199446531823,9.09301920058259,7.28470012720166,6.1147578981888,5.94227115517147,6.93837700624303,8.38178450175058,10.4359360831336,12.3442298638011,13.6139721521879,13.4247847191715,12.3174967555693,10.6997696427622,8.56565959716844,7.08020909534581,5.89864532919113,5.03582558500884,6.290607320391,8.27335008801173,11.1654855135873,13.043356402542,14.0403917749167,14.2882323796543,12.550088146797,10.619270464866,8.47204627627348,7.17896596881131,6.44331790901578,5.64821716576058,6.55092415975251,8.78386823595837,10.9740943837005,12.6757659697051,13.7317773938612,14.7867006303857,13.4106941302247,10.3978929954715,8.18714249832387,6.13258577857752,4.9851052713493,5.85679916565501,6.55858298062413,8.24624684327869,10.4531088520542,12.2892222293243,13.1451435336305,13.4228367503904,12.4309061383138,10.6884142491038,8.21437767912774,6.85411439398028,6.2965925831199,6.67747464681796,7.79006329208164,9.39270467372556,10.9885233712975,12.8578592614846,14.4789430517925,14.4436730255791,12.4728672733079,10.7245295380236,8.8578237450265,6.91101192043753,5.35566232910794,5.91633773418583,6.85667283458374,8.53110313254851,10.9469197875419,13.1756517280254,14.4044065067594,14.4474709633411,12.7647345534503,11.0677750410967,8.69987482194025,7.16211287168223,6.82205450028073,6.5247300986863,6.9750508194207,8.78422884782897,11.2027526626073,12.6499922642626,13.9721027288244,14.912355204207,13.4395447113528,10.9261883787073,8.21365940033184,6.5736746580382,6.03347360204081,6.29470890893289,6.8525087119014,8.65189017985014,10.9336074124104,12.8761191274169,14.270927251714,13.86806253277,13.0218086509645,10.9890141894992,8.53308333740017,7.1418048667438,6.31247027492573,5.7657831509908,6.79381337358644,8.44367210651198,10.349729875878,12.5888710951422,13.0439634688967,13.3673047648618,12.6747119489762,10.4180609807874,8.10301749269971,6.32380237333388,5.49310608426792,5.92369447482442,6.51426407387369,8.14360349804951,10.6811178095171,13.183658999319,14.2312811223134,13.7787360082085,12.8188582183537,10.7957013475271,9.20558991328368,7.61155422621283,6.51137822220646,6.87605029403267,7.51282213524007,9.0486731891375,11.7757917130284,13.7849071514056,14.9108517818837,15.0218551313401,13.0445144899526,11.0511507535611,9.15456791378909,7.25520565146421,6.45496458189051,6.31365198264658,6.62777586054963,7.9590780935243,9.97064118288909,11.9566173830324,13.1512705838513,14.0551696849524,12.3156434472451,10.3378160090073,8.48754582620149,7.21011731048641,6.18866719045189,6.25476405767655,6.86119548121285,8.77260607570611,10.3854104413339,12.2933523688309,14.3673763917851,14.5136804790803,12.9571267158148,10.7024778753689,8.49375974272989,6.85739943485547,6.26391371412559,6.17372171108805,7.03407078891792,8.4112002924973,10.1946142991631,12.4361230893231,14.0669091648855,14.1353856952404,12.9320216557101,10.517454583389,8.64856863343203,6.94385790040049,6.24016573448883,5.96507293526653,6.35154110486795,8.01661974238015,10.2528600907808,12.4543034500134,13.7131303082234,13.4283153151774,12.6063183957026,10.6570182724157,8.84112636656141,7.67293089989741,6.86081714485518,6.96760982203941,7.34564582247262,8.36663944465376,10.5844509212263,12.66353873109,14.0664722038218,14.1311590311872,12.5302805658324,10.9022869193659,8.35611015283239,6.96213019444202,6.04661104492476,6.38495730018912,7.41377610119592,9.20992113309181,11.6482897541448,13.3652390205162,14.5531343635096,14.4687981981265,13.1937932466336,11.0857942177262,8.86282235306739,7.31553364924781,6.3078005734721,6.6170952398583,7.74592793438952,8.75998074900863,11.2228668340443,13.1984358268924,13.8520467880787,14.1424006941159,12.9201993593717,10.7559620860699,8.79912364316024,7.13303846185723,7.00155076664183,6.57020283109972,6.72294270726546,8.22795094808437,10.3430668110054,12.8030566360865,13.7975956064979,13.5367226768739,12.2878571241368,10.6018727160662,8.4501622216327,6.84088485020934,5.93791256709813,6.28921604916616,6.76013738606,8.16270275274171,10.3087137342426,12.2734004058264,13.2036449228191,13.821682638551,12.0565271335541,10.1328055825241,8.56732924050034,6.64134964997315,5.85686376584262,5.63681893703417,6.71084784176017,7.9742865888735,10.0533951420188,12.3976320609829,13.7632821267476,13.6066319563032,12.2284114006086,10.3446089236337,8.5605208986222,6.58877524018226,5.60557271051184,5.80387557319188,6.42537602913571,8.03940826762582,10.462878967827,13.8504013503506,14.2036494845365,15.3651820346443,13.9798640018303,10.7505923259314,8.48670507305456,6.46561799727925,6.40646701980094,6.82246855332358,7.30728100519096,8.40047217354742,10.4170881991191,12.5120275793081,13.8423370679714,14.9162173533205,12.9895974251197,11.3289283803858,8.88177817432667,6.90453009521362,5.94903694433892,5.91866042609039,6.17999787612429,7.66406036028904,9.77881503142243,12.2782163130551,13.6189339918569,14.424843976756,12.9860168252355,11.0319733980593,8.35635517631064,6.81151353120186,6.08623632184578,5.99444454206958,6.30280122354032,7.89202968823347,10.1730651437711,12.394590550349,14.4760433321113,14.5779801097294,12.6503940728614,10.5564517178889,8.62540421342528,6.97388749724537,5.92681203369281,6.28846289741987,6.89518410829511,8.64606425130596,11.1034407736787,13.1361958356396,14.3478000358079,15.4280133796146,13.8584731629996,11.1864014173679,8.87656755210081,6.69144082885137,6.59970328837494,6.02654604185054,6.91741709180172,8.61778546504371,11.4379733111835,13.6622795102014,15.012574499416,15.0860615809882,13.7538819505861,11.7785355252513,9.53002004910158,7.82772166609084,7.03725793622453,7.58295615514119,8.26154925132304,9.42793788311703,12.0700250260258,14.2326746800207,15.2183298439236,14.6416016833778,13.207615507026,11.6179639525584,9.38311588560256,7.57769229567811,6.62894879090718,6.93478519944962,7.72490714596244,9.69572476737545,11.8619730414474,13.9497402815574,15.0124962296493,14.3983822083955,13.4048364929982,11.0461357805382,9.50156860823703,7.0401218572758,5.80231013194213,5.80131358609662,6.54633766187171,8.19183688190949,10.4749577911856,13.2366652960849,14.8705740733861,14.352094106689,13.4042330638555,10.8673637982413,8.5715673139146,7.16221731768302,6.58869306821166,6.35602225059669,6.80930931942645,8.37812249459029,11.934151799769,13.6510428732204,14.2109193384122,15.3496268187365,13.3177889338919,11.1711720708369,9.35256359180433,7.65065426768386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbia","Columbia",8.61637194117468,8.59851499099453,9.22869295700894,9.52792531298977,11.1667340854123,12.833436199442,12.6530540964111,13.702817058576,14.3684552981078,13.2596798421361,11.8087974647669,10.1618042040976,7.90209109739994,8.054304657085,8.37214072427596,8.93292406233413,9.99354135992168,11.7444388760896,13.3622179788903,13.6071330271159,14.9014774743346,13.1339881709329,11.5282419611282,9.95081259228949,8.88317884493604,9.02887966646064,9.65040112630794,10.3814480564701,12.03990938522,13.3319056005701,14.9593217364148,14.1756677217823,14.1343236291779,12.4903493043018,11.6157009819952,9.17837922135018,8.07575033352026,8.25494886954986,8.85928404979479,9.46766817234251,10.5501268891669,11.9336770935775,12.3758570328458,13.6059911103716,13.6305489429655,12.6232713945913,10.4051968943222,8.64115957476505,7.29440775019121,7.3552083668459,7.81282242032248,9.01451131077485,10.4869163097458,11.9528988592656,12.9473258490078,13.4657183610419,13.4491450600311,12.3058786859049,9.97684685415127,7.73940144321707,8.01616934078798,7.61170232787201,8.95712638560926,9.34175314046456,10.5927250168473,13.0492614202329,13.3506950625341,12.4293837717725,12.8714641801595,12.6464908714682,11.6557159424686,9.97758813447769,9.19626183089841,8.97270686694623,9.17724683079448,10.0172880463009,11.0032113387444,12.0585633619789,12.9527484595349,12.9680272271235,12.9314853782507,13.0136917791125,12.2717103658525,10.2387309774784,8.30568748000048,8.00322802288097,8.52133346250323,9.40323456989306,11.2711532607502,12.3908813267235,12.6963007596132,12.7296369129399,12.4866683773052,12.877235418818,11.4209781939687,9.56971097860879,7.79414135606693,6.30827461871762,7.4620942361677,9.24464610747695,11.1847505440566,12.4810046680872,14.2599123130254,13.8140706863793,13.0082809753372,12.9052906056243,11.1776897441248,9.66704375832839,8.55962411274315,7.42445540959501,8.22948622440997,9.97322999184313,10.6730967275608,12.6983712551143,13.3984863208607,13.8854099664422,15.1049525413119,12.5710905668734,11.3803255105462,9.29496932254043,7.50382268068618,8.08867268012647,8.20964976449167,9.34102064200557,10.5321968716908,11.4191991275989,12.6786666630859,13.7217287563678,13.5055534854522,11.8409009210446,10.6900999904128,9.48598961263191,9.09736910780162,9.40756767621999,10.0296437787903,10.6599122950334,11.6551046105635,13.2031037401289,14.3885512723625,14.073712923309,12.5912380754109,12.1731477494756,10.9767797473445,8.84635364689893,7.0749639615042,7.40860576555018,8.42130858798843,9.84553876699206,12.1568457316387,13.9388444468961,13.545013425644,14.4695297049399,12.9549948075866,12.3400169136671,11.0286773923054,9.6538793133095,9.12216622700007,8.53078254347038,8.92456691925762,10.1224017611916,11.9209414284231,13.0992827918227,13.050036866757,15.6921510739525,14.4154353696808,12.2169566044666,10.3221998916421,8.69627360349485,8.46399826320656,9.03770687950378,9.27409405931247,10.2088722255336,11.928601866733,13.2505708345075,15.3502085549822,14.1282928157777,14.7408723404301,13.7398042090229,11.56741255054,10.4557560914686,9.24116940651215,8.09401257391972,8.64506106719761,9.93551784605038,10.9525035666198,11.722428191048,12.091376206571,12.2166512326979,13.0679551633426,12.0336651425594,10.6053998715406,9.24998816116586,8.41021301349286,8.27235418178591,8.60831185667634,9.65870785635736,11.8900763143879,14.1180191295654,14.4117021977124,13.8902898474859,16.353943408448,14.2014459756161,12.5920600478334,10.974038896606,9.34685902329985,9.51499878165861,9.48829100861095,10.2318665986692,11.9105045391963,12.6530474078177,13.7563991082439,14.1563476626556,13.2874138912749,12.7185334399812,11.9716685104124,9.91481607323988,8.81811690359923,8.26985908831344,8.15888106922221,8.83452571465245,10.3271531911204,12.3221286149742,13.2029273182317,14.3907627012949,12.2195313974384,11.3304462618863,11.1719596838632,10.2466223546439,8.54121946286211,8.26279969410808,8.52626553624547,9.76453424334641,11.10908218107,12.3376137222157,12.6454851953243,13.3820440750356,13.2295885595782,12.3409892770832,10.4824344482941,9.00532198410352,8.55482671489049,7.96493732297775,8.38406285358627,9.25934871221733,10.4912220595763,11.8698066734713,12.3776748188086,14.0991499753429,13.7645602236031,12.5221433851269,10.7086471739813,9.11876413220789,8.28156380911595,7.76643982869131,7.74160516789368,8.94579890422094,10.2911171987479,12.7556972841916,13.7675985269453,12.8758196695159,13.0927231001017,11.2701609620285,10.6235285218549,10.0223218314456,9.38656612446933,9.1951481081716,9.32110861101339,9.92752799552018,11.6848513945013,13.0037891253699,14.3559503641923,15.1875250789506,13.7758338581588,13.5717342062918,10.9340675386263,9.95790204674088,8.66920413693074,8.59108703159697,8.87787304287288,10.0898382942917,11.9809566423077,13.0878868899299,14.0014118065336,14.286016043621,14.2059545631967,12.950432266453,10.8536387241095,9.50559868014002,8.37415408552124,8.47358455187849,9.51454568715363,10.1021317324878,12.3068499472757,13.5282494870645,14.0466653043698,13.6488666201407,13.7641403668955,13.4418787659365,11.5144208794215,9.06188498224239,9.08004550956179,8.27678364578229,8.32656339800867,9.48724269402283,10.6941791319114,12.7379142645552,12.7965657833184,12.6481043238581,12.4663850418778,12.1473419343372,10.8322453346341,9.17372137280495,8.14373670325167,8.06847087935627,8.39302797241229,9.25089785769586,10.3612202510191,12.1144698325986,14.3544484722922,14.3741037457429,12.9285138816328,12.0728125800624,10.5891506135416,8.93370736242563,7.40009794391794,7.12340297502902,7.62782357877264,8.20117206717581,9.79251773045707,10.9338464506076,12.1597319443821,13.6530840629225,13.148452221683,12.5074980826776,11.4315432695512,9.49364478619939,7.68260679879053,7.17571725065053,7.49675355537946,8.48046600824922,10.3925305154321,12.3461343257402,12.4535069003592,14.0679660714613,14.7228005485224,12.4572436595025,11.1223642235081,9.06006728978886,9.00951247184059,9.02569345395498,9.07658010930369,9.53791318623321,10.6927138423053,11.8756113321144,11.9791340492124,12.4351365898843,13.117328738379,13.3097626864735,11.3593748065091,9.02307170853975,7.88023731349653,7.71411063955823,8.05249573182098,8.50189853273811,10.1100376039744,12.1257902238149,12.8235956132692,12.8027384604656,13.0643343725492,13.130411471549,10.1675700752278,8.48168818043921,7.7614623781696,7.69439614196635,7.56004600074495,8.87279617025151,10.049743346745,11.8045468952815,13.639018311885,13.2828634185324,12.6798293204873,10.973187843227,11.2537648532152,9.88932684305459,8.28017926967885,8.04360335250222,8.05763793747881,9.24250578411189,11.1183055428032,12.7260729368267,12.9196529750656,13.5977510267001,15.9783892077878,12.7945573703397,10.0950668616224,8.42015364824828,7.95238621056728,7.4768552076022,8.50070626903002,9.75359492210135,12.3811865262956,12.4510229713213,13.9664157414839,14.2229306787582,15.0031946229252,15.0597696388619,12.9035911159893,10.8507818117251,9.50796594782863,10.006776409227,10.1566330696546,10.6336142428618,11.9107336126696,12.4272186527646,15.0449193800754,14.8620623691417,15.0470991203569,15.0855492388163,13.2697877173877,10.7500891159242,9.12490288747281,9.40227251234987,9.61507272515557,10.7905150523371,11.763101574071,12.8436158030245,13.3695917885959,12.8358596173751,14.1644822178721,13.2641350567043,12.8576790510553,10.2879662310214,8.19696302810751,8.20661687499647,8.40272819599055,9.55319125469416,11.2127744349404,13.0047482600664,12.8846258781317,13.3559830395137,13.0926675720457,11.9965546393991,11.04540420086,9.71128613758972,9.03689472575007,8.47183339884021,8.2988024173948,9.47118891199063,11.9202172575687,12.5052422888838,12.4282211030394,13.4565775838126,13.4969085237972,13.0054519161062,11.6724572951764,10.3703186922473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
