date,MHW_area,MHW_intensity,MHW_pct_cover
1982-11-09T00:00:00Z,14745.268,1.6227587,0.013524264
1982-11-10T00:00:00Z,14040.287,1.8035871,0.013524264
1982-11-11T00:00:00Z,10435.841,1.7525,0.03500398
1982-11-12T00:00:00Z,11715.922,1.779936,0.05966587
1982-11-13T00:00:00Z,29794.104,1.6822026,0.05648369
1982-11-14T00:00:00Z,43747.707,1.8374386,0.062848054
1982-11-15T00:00:00Z,46222.176,1.6045085,0.05807478
1982-11-16T00:00:00Z,46882.156,1.6872122,0.053301513
1982-11-17T00:00:00Z,58143.668,1.6094754,0.06762132
1982-11-18T00:00:00Z,74992.586,1.559523,0.07239459
1982-11-19T00:00:00Z,80759.11,1.611635,0.084327765
1982-11-20T00:00:00Z,78046.57,1.6323761,0.093874305
1982-11-21T00:00:00Z,75579.19,1.6183108,0.105807476
1982-11-22T00:00:00Z,85127.2,1.6393938,0.13046937
1982-11-23T00:00:00Z,95588.96,1.5227189,0.14638028
1982-11-24T00:00:00Z,72990.484,1.9436316,0.16945107
1982-11-25T00:00:00Z,128303.76,1.5198705,0.12251392
1982-11-26T00:00:00Z,156780.98,1.6282165,0.09228321
1982-11-27T00:00:00Z,90261.39,1.6108468,0.12649165
1982-11-28T00:00:00Z,79166.81,1.6053905,0.12092283
1982-11-29T00:00:00Z,105521.09,1.6974401,0.1805887
1982-11-30T00:00:00Z,121204.61,1.7223656,0.16308671
1982-12-01T00:00:00Z,60442.44,1.5874945,0.1185362
1982-12-02T00:00:00Z,28621.078,1.7230042,0.046141606
1982-12-03T00:00:00Z,30029.701,1.7990044,0.038981702
1982-12-04T00:00:00Z,27031.984,1.8742816,0.044550516
1982-12-05T00:00:00Z,24405.896,1.4001766,0.023070803
1982-12-06T00:00:00Z,38414.992,1.6628919,0.01750199
1982-12-07T00:00:00Z,43428.816,1.6324294,0.028639618
1982-12-08T00:00:00Z,46477.07,1.7320527,0.055688147
1982-12-09T00:00:00Z,53171.2,1.7180035,0.041368335
1982-12-10T00:00:00Z,30448.867,1.6166743,0.003977725
1982-12-11T00:00:00Z,15608.374,1.4564145,0.03261734
1982-12-12T00:00:00Z,39184.09,1.6016163,0.047732696
1982-12-13T00:00:00Z,84019.42,1.6222179,0.03977725
1982-12-14T00:00:00Z,60813.785,1.554771,0.041368335
1982-12-15T00:00:00Z,43882.88,1.4702065,0.048528243
